,Geography,Year,Sex,Activity Category,Prevalence_x,Coefficient of Variation_x,CV Flag_x,Standard Error_x,Standard Score_x,Alberta Prevalence_x,Category,Prevalence_y,Coefficient of Variation_y,CV Flag_y,Standard Error_y,Standard Score_y,Alberta Prevalence_y,Stress Category,Prevalence,Coefficient of Variation,CV Flag,Standard Error,Standard Score,Alberta Prevalence
80,Z1,2008,FEMALE,Active or moderately active,49.97280000000001,7.1046000000000005,1.0,3.3745000000000003,-0.856751115,52.863948543000014,Excellent or Very Good,69.7913,4.3468,1.0,2.9478000000000004,-0.8152752209999999,72.19455495000003,Extremely/quite a bit stressful,22.7689,13.0177,1.0,2.9842000000000004,-0.3483367390000001,23.808422941
81,Z1,2008,FEMALE,Active or moderately active,49.97280000000001,7.1046000000000005,1.0,3.3745000000000003,-0.856751115,52.863948543000014,Excellent or Very Good,69.7913,4.3468,1.0,2.9478000000000004,-0.8152752209999999,72.19455495000003,Not at all/not very/a bit stressful,77.2311,4.2162000000000015,1.0,2.9842000000000004,0.34833673930000003,76.19157705900001
82,Z1,2008,FEMALE,Active or moderately active,49.97280000000001,7.1046000000000005,1.0,3.3745000000000003,-0.856751115,52.863948543000014,Poor Fair or Good,30.208700000000004,10.1101,1.0,2.9478000000000004,0.8152752206,27.80544505,Extremely/quite a bit stressful,22.7689,13.0177,1.0,2.9842000000000004,-0.3483367390000001,23.808422941
83,Z1,2008,FEMALE,Active or moderately active,49.97280000000001,7.1046000000000005,1.0,3.3745000000000003,-0.856751115,52.863948543000014,Poor Fair or Good,30.208700000000004,10.1101,1.0,2.9478000000000004,0.8152752206,27.80544505,Not at all/not very/a bit stressful,77.2311,4.2162000000000015,1.0,2.9842000000000004,0.34833673930000003,76.19157705900001
84,Z1,2008,FEMALE,Inactive,50.0272,6.830300000000001,1.0,3.3745000000000003,0.8567511153,47.136051457,Excellent or Very Good,69.7913,4.3468,1.0,2.9478000000000004,-0.8152752209999999,72.19455495000003,Extremely/quite a bit stressful,22.7689,13.0177,1.0,2.9842000000000004,-0.3483367390000001,23.808422941
85,Z1,2008,FEMALE,Inactive,50.0272,6.830300000000001,1.0,3.3745000000000003,0.8567511153,47.136051457,Excellent or Very Good,69.7913,4.3468,1.0,2.9478000000000004,-0.8152752209999999,72.19455495000003,Not at all/not very/a bit stressful,77.2311,4.2162000000000015,1.0,2.9842000000000004,0.34833673930000003,76.19157705900001
86,Z1,2008,FEMALE,Inactive,50.0272,6.830300000000001,1.0,3.3745000000000003,0.8567511153,47.136051457,Poor Fair or Good,30.208700000000004,10.1101,1.0,2.9478000000000004,0.8152752206,27.80544505,Extremely/quite a bit stressful,22.7689,13.0177,1.0,2.9842000000000004,-0.3483367390000001,23.808422941
87,Z1,2008,FEMALE,Inactive,50.0272,6.830300000000001,1.0,3.3745000000000003,0.8567511153,47.136051457,Poor Fair or Good,30.208700000000004,10.1101,1.0,2.9478000000000004,0.8152752206,27.80544505,Not at all/not very/a bit stressful,77.2311,4.2162000000000015,1.0,2.9842000000000004,0.34833673930000003,76.19157705900001
88,Z1,2008,MALE,Active or moderately active,53.5847,6.3512,1.0,3.2962,-0.17755888600000003,54.169995822,Excellent or Very Good,76.69330000000002,4.3353,1.0,2.5606,0.8193180778,74.595268413,Extremely/quite a bit stressful,18.1638,12.3654,1.0,2.1988000000000003,-1.093431801,20.568069385999998
89,Z1,2008,MALE,Active or moderately active,53.5847,6.3512,1.0,3.2962,-0.17755888600000003,54.169995822,Excellent or Very Good,76.69330000000002,4.3353,1.0,2.5606,0.8193180778,74.595268413,Not at all/not very/a bit stressful,81.8362,3.6591,1.0,2.1988000000000003,1.093431801,79.43193061400001
90,Z1,2008,MALE,Active or moderately active,53.5847,6.3512,1.0,3.2962,-0.17755888600000003,54.169995822,Poor Fair or Good,23.3067,10.7396,1.0,2.5606,-0.819318078,25.404731586999997,Extremely/quite a bit stressful,18.1638,12.3654,1.0,2.1988000000000003,-1.093431801,20.568069385999998
91,Z1,2008,MALE,Active or moderately active,53.5847,6.3512,1.0,3.2962,-0.17755888600000003,54.169995822,Poor Fair or Good,23.3067,10.7396,1.0,2.5606,-0.819318078,25.404731586999997,Not at all/not very/a bit stressful,81.8362,3.6591,1.0,2.1988000000000003,1.093431801,79.43193061400001
92,Z1,2008,MALE,Inactive,46.41530000000001,7.5619,1.0,3.2962,0.1775588861,45.830004178,Excellent or Very Good,76.69330000000002,4.3353,1.0,2.5606,0.8193180778,74.595268413,Extremely/quite a bit stressful,18.1638,12.3654,1.0,2.1988000000000003,-1.093431801,20.568069385999998
93,Z1,2008,MALE,Inactive,46.41530000000001,7.5619,1.0,3.2962,0.1775588861,45.830004178,Excellent or Very Good,76.69330000000002,4.3353,1.0,2.5606,0.8193180778,74.595268413,Not at all/not very/a bit stressful,81.8362,3.6591,1.0,2.1988000000000003,1.093431801,79.43193061400001
94,Z1,2008,MALE,Inactive,46.41530000000001,7.5619,1.0,3.2962,0.1775588861,45.830004178,Poor Fair or Good,23.3067,10.7396,1.0,2.5606,-0.819318078,25.404731586999997,Extremely/quite a bit stressful,18.1638,12.3654,1.0,2.1988000000000003,-1.093431801,20.568069385999998
95,Z1,2008,MALE,Inactive,46.41530000000001,7.5619,1.0,3.2962,0.1775588861,45.830004178,Poor Fair or Good,23.3067,10.7396,1.0,2.5606,-0.819318078,25.404731586999997,Not at all/not very/a bit stressful,81.8362,3.6591,1.0,2.1988000000000003,1.093431801,79.43193061400001
96,Z1,2009,BOTH,Active or moderately active,55.31460000000001,4.7996,1.0,2.6356,-0.8233767340000001,57.484720833000004,Excellent or Very Good,75.62490000000003,2.9139000000000004,1.0,2.2397,0.7275909567000001,73.99526592900001,Extremely/quite a bit stressful,19.3103,12.34,1.0,2.2023,-1.852898846,23.390891169
97,Z1,2009,BOTH,Active or moderately active,55.31460000000001,4.7996,1.0,2.6356,-0.8233767340000001,57.484720833000004,Excellent or Very Good,75.62490000000003,2.9139000000000004,1.0,2.2397,0.7275909567000001,73.99526592900001,Not at all/not very/a bit stressful,80.6897,2.4078000000000004,1.0,2.2023,1.8528988456,76.60910883100001
98,Z1,2009,BOTH,Active or moderately active,55.31460000000001,4.7996,1.0,2.6356,-0.8233767340000001,57.484720833000004,Poor Fair or Good,24.3751,9.7939,1.0,2.2397,-0.7275909570000001,26.004734070999998,Extremely/quite a bit stressful,19.3103,12.34,1.0,2.2023,-1.852898846,23.390891169
99,Z1,2009,BOTH,Active or moderately active,55.31460000000001,4.7996,1.0,2.6356,-0.8233767340000001,57.484720833000004,Poor Fair or Good,24.3751,9.7939,1.0,2.2397,-0.7275909570000001,26.004734070999998,Not at all/not very/a bit stressful,80.6897,2.4078000000000004,1.0,2.2023,1.8528988456,76.60910883100001
100,Z1,2009,BOTH,Inactive,44.6854,6.3051,1.0,2.6356,0.8233767336000001,42.515279166999996,Excellent or Very Good,75.62490000000003,2.9139000000000004,1.0,2.2397,0.7275909567000001,73.99526592900001,Extremely/quite a bit stressful,19.3103,12.34,1.0,2.2023,-1.852898846,23.390891169
101,Z1,2009,BOTH,Inactive,44.6854,6.3051,1.0,2.6356,0.8233767336000001,42.515279166999996,Excellent or Very Good,75.62490000000003,2.9139000000000004,1.0,2.2397,0.7275909567000001,73.99526592900001,Not at all/not very/a bit stressful,80.6897,2.4078000000000004,1.0,2.2023,1.8528988456,76.60910883100001
102,Z1,2009,BOTH,Inactive,44.6854,6.3051,1.0,2.6356,0.8233767336000001,42.515279166999996,Poor Fair or Good,24.3751,9.7939,1.0,2.2397,-0.7275909570000001,26.004734070999998,Extremely/quite a bit stressful,19.3103,12.34,1.0,2.2023,-1.852898846,23.390891169
103,Z1,2009,BOTH,Inactive,44.6854,6.3051,1.0,2.6356,0.8233767336000001,42.515279166999996,Poor Fair or Good,24.3751,9.7939,1.0,2.2397,-0.7275909570000001,26.004734070999998,Not at all/not very/a bit stressful,80.6897,2.4078000000000004,1.0,2.2023,1.8528988456,76.60910883100001
104,Z1,2009,FEMALE,Active or moderately active,56.5432,6.2843,1.0,3.373,0.278831808,55.602675857,Excellent or Very Good,74.3817,3.8841,1.0,2.8845,-0.16265821800000002,74.850924894,Extremely/quite a bit stressful,14.5341,16.997400000000006,2.0,2.3037,-4.187146950000002,24.180033805999997
105,Z1,2009,FEMALE,Active or moderately active,56.5432,6.2843,1.0,3.373,0.278831808,55.602675857,Excellent or Very Good,74.3817,3.8841,1.0,2.8845,-0.16265821800000002,74.850924894,Not at all/not very/a bit stressful,85.4659,2.8531000000000004,1.0,2.3037,4.187146950200002,75.819966194
106,Z1,2009,FEMALE,Active or moderately active,56.5432,6.2843,1.0,3.373,0.278831808,55.602675857,Poor Fair or Good,25.6183,11.9231,1.0,2.8845,0.1626582182,25.149075105999998,Extremely/quite a bit stressful,14.5341,16.997400000000006,2.0,2.3037,-4.187146950000002,24.180033805999997
107,Z1,2009,FEMALE,Active or moderately active,56.5432,6.2843,1.0,3.373,0.278831808,55.602675857,Poor Fair or Good,25.6183,11.9231,1.0,2.8845,0.1626582182,25.149075105999998,Not at all/not very/a bit stressful,85.4659,2.8531000000000004,1.0,2.3037,4.187146950200002,75.819966194
108,Z1,2009,FEMALE,Inactive,43.45680000000001,7.9924,1.0,3.373,-0.278831808,44.39732414300001,Excellent or Very Good,74.3817,3.8841,1.0,2.8845,-0.16265821800000002,74.850924894,Extremely/quite a bit stressful,14.5341,16.997400000000006,2.0,2.3037,-4.187146950000002,24.180033805999997
109,Z1,2009,FEMALE,Inactive,43.45680000000001,7.9924,1.0,3.373,-0.278831808,44.39732414300001,Excellent or Very Good,74.3817,3.8841,1.0,2.8845,-0.16265821800000002,74.850924894,Not at all/not very/a bit stressful,85.4659,2.8531000000000004,1.0,2.3037,4.187146950200002,75.819966194
110,Z1,2009,FEMALE,Inactive,43.45680000000001,7.9924,1.0,3.373,-0.278831808,44.39732414300001,Poor Fair or Good,25.6183,11.9231,1.0,2.8845,0.1626582182,25.149075105999998,Extremely/quite a bit stressful,14.5341,16.997400000000006,2.0,2.3037,-4.187146950000002,24.180033805999997
111,Z1,2009,FEMALE,Inactive,43.45680000000001,7.9924,1.0,3.373,-0.278831808,44.39732414300001,Poor Fair or Good,25.6183,11.9231,1.0,2.8845,0.1626582182,25.149075105999998,Not at all/not very/a bit stressful,85.4659,2.8531000000000004,1.0,2.3037,4.187146950200002,75.819966194
112,Z1,2009,MALE,Active or moderately active,54.1145,7.861200000000001,1.0,4.349,-1.1973094080000002,59.321557993999996,Excellent or Very Good,76.83730000000001,4.147100000000001,1.0,3.4541000000000004,1.0645669336,73.160141323,Extremely/quite a bit stressful,23.9612,16.622600000000002,1.0,3.7492,0.35480318829999996,22.631003755
113,Z1,2009,MALE,Active or moderately active,54.1145,7.861200000000001,1.0,4.349,-1.1973094080000002,59.321557993999996,Excellent or Very Good,76.83730000000001,4.147100000000001,1.0,3.4541000000000004,1.0645669336,73.160141323,Not at all/not very/a bit stressful,76.0388,4.7173,1.0,3.7492,-0.35480318800000005,77.368996245
114,Z1,2009,MALE,Active or moderately active,54.1145,7.861200000000001,1.0,4.349,-1.1973094080000002,59.321557993999996,Poor Fair or Good,23.1627,16.0814,1.0,3.4541000000000004,-1.0645669340000001,26.839858677,Extremely/quite a bit stressful,23.9612,16.622600000000002,1.0,3.7492,0.35480318829999996,22.631003755
115,Z1,2009,MALE,Active or moderately active,54.1145,7.861200000000001,1.0,4.349,-1.1973094080000002,59.321557993999996,Poor Fair or Good,23.1627,16.0814,1.0,3.4541000000000004,-1.0645669340000001,26.839858677,Not at all/not very/a bit stressful,76.0388,4.7173,1.0,3.7492,-0.35480318800000005,77.368996245
116,Z1,2009,MALE,Inactive,45.88550000000001,10.163700000000002,1.0,4.349,1.1973094082000002,40.678442006,Excellent or Very Good,76.83730000000001,4.147100000000001,1.0,3.4541000000000004,1.0645669336,73.160141323,Extremely/quite a bit stressful,23.9612,16.622600000000002,1.0,3.7492,0.35480318829999996,22.631003755
117,Z1,2009,MALE,Inactive,45.88550000000001,10.163700000000002,1.0,4.349,1.1973094082000002,40.678442006,Excellent or Very Good,76.83730000000001,4.147100000000001,1.0,3.4541000000000004,1.0645669336,73.160141323,Not at all/not very/a bit stressful,76.0388,4.7173,1.0,3.7492,-0.35480318800000005,77.368996245
118,Z1,2009,MALE,Inactive,45.88550000000001,10.163700000000002,1.0,4.349,1.1973094082000002,40.678442006,Poor Fair or Good,23.1627,16.0814,1.0,3.4541000000000004,-1.0645669340000001,26.839858677,Extremely/quite a bit stressful,23.9612,16.622600000000002,1.0,3.7492,0.35480318829999996,22.631003755
119,Z1,2009,MALE,Inactive,45.88550000000001,10.163700000000002,1.0,4.349,1.1973094082000002,40.678442006,Poor Fair or Good,23.1627,16.0814,1.0,3.4541000000000004,-1.0645669340000001,26.839858677,Not at all/not very/a bit stressful,76.0388,4.7173,1.0,3.7492,-0.35480318800000005,77.368996245
120,Z1,2010,BOTH,Active or moderately active,47.49610000000001,6.1137000000000015,1.0,2.8579000000000003,-3.009949611,56.098314258,Excellent or Very Good,74.97080000000003,3.911200000000001,1.0,2.8154000000000003,0.5318821436,73.473311753,Extremely/quite a bit stressful,18.8597,9.3791,1.0,1.7699000000000005,-2.1183266350000003,22.608847298
121,Z1,2010,BOTH,Active or moderately active,47.49610000000001,6.1137000000000015,1.0,2.8579000000000003,-3.009949611,56.098314258,Excellent or Very Good,74.97080000000003,3.911200000000001,1.0,2.8154000000000003,0.5318821436,73.473311753,Not at all/not very/a bit stressful,81.14030000000002,2.362,1.0,1.7699000000000005,2.1183266353,77.39115270200001
122,Z1,2010,BOTH,Active or moderately active,47.49610000000001,6.1137000000000015,1.0,2.8579000000000003,-3.009949611,56.098314258,Poor Fair or Good,25.0292,11.2411,1.0,2.8154000000000003,-0.531882144,26.526688247,Extremely/quite a bit stressful,18.8597,9.3791,1.0,1.7699000000000005,-2.1183266350000003,22.608847298
123,Z1,2010,BOTH,Active or moderately active,47.49610000000001,6.1137000000000015,1.0,2.8579000000000003,-3.009949611,56.098314258,Poor Fair or Good,25.0292,11.2411,1.0,2.8154000000000003,-0.531882144,26.526688247,Not at all/not very/a bit stressful,81.14030000000002,2.362,1.0,1.7699000000000005,2.1183266353,77.39115270200001
124,Z1,2010,BOTH,Inactive,52.5039,5.496,1.0,2.8579000000000003,3.009949611,43.901685742000005,Excellent or Very Good,74.97080000000003,3.911200000000001,1.0,2.8154000000000003,0.5318821436,73.473311753,Extremely/quite a bit stressful,18.8597,9.3791,1.0,1.7699000000000005,-2.1183266350000003,22.608847298
125,Z1,2010,BOTH,Inactive,52.5039,5.496,1.0,2.8579000000000003,3.009949611,43.901685742000005,Excellent or Very Good,74.97080000000003,3.911200000000001,1.0,2.8154000000000003,0.5318821436,73.473311753,Not at all/not very/a bit stressful,81.14030000000002,2.362,1.0,1.7699000000000005,2.1183266353,77.39115270200001
126,Z1,2010,BOTH,Inactive,52.5039,5.496,1.0,2.8579000000000003,3.009949611,43.901685742000005,Poor Fair or Good,25.0292,11.2411,1.0,2.8154000000000003,-0.531882144,26.526688247,Extremely/quite a bit stressful,18.8597,9.3791,1.0,1.7699000000000005,-2.1183266350000003,22.608847298
127,Z1,2010,BOTH,Inactive,52.5039,5.496,1.0,2.8579000000000003,3.009949611,43.901685742000005,Poor Fair or Good,25.0292,11.2411,1.0,2.8154000000000003,-0.531882144,26.526688247,Not at all/not very/a bit stressful,81.14030000000002,2.362,1.0,1.7699000000000005,2.1183266353,77.39115270200001
128,Z1,2010,FEMALE,Active or moderately active,46.1842,7.602,1.0,3.4747000000000003,-2.340330219,54.316237518,Excellent or Very Good,76.4372,4.1053000000000015,1.0,2.9057000000000004,1.0201918824,73.47286612500002,Extremely/quite a bit stressful,18.8435,17.193800000000003,2.0,3.2319999999999998,-1.342557625,23.182609348000003
129,Z1,2010,FEMALE,Active or moderately active,46.1842,7.602,1.0,3.4747000000000003,-2.340330219,54.316237518,Excellent or Very Good,76.4372,4.1053000000000015,1.0,2.9057000000000004,1.0201918824,73.47286612500002,Not at all/not very/a bit stressful,81.15650000000002,4.0726,1.0,3.2319999999999998,1.342557625,76.81739065200001
130,Z1,2010,FEMALE,Active or moderately active,46.1842,7.602,1.0,3.4747000000000003,-2.340330219,54.316237518,Poor Fair or Good,23.5628,12.196700000000002,1.0,2.9057000000000004,-1.020191882,26.527133875,Extremely/quite a bit stressful,18.8435,17.193800000000003,2.0,3.2319999999999998,-1.342557625,23.182609348000003
131,Z1,2010,FEMALE,Active or moderately active,46.1842,7.602,1.0,3.4747000000000003,-2.340330219,54.316237518,Poor Fair or Good,23.5628,12.196700000000002,1.0,2.9057000000000004,-1.020191882,26.527133875,Not at all/not very/a bit stressful,81.15650000000002,4.0726,1.0,3.2319999999999998,1.342557625,76.81739065200001
132,Z1,2010,FEMALE,Inactive,53.8158,6.5288,1.0,3.4747000000000003,2.3403302194,45.683762482,Excellent or Very Good,76.4372,4.1053000000000015,1.0,2.9057000000000004,1.0201918824,73.47286612500002,Extremely/quite a bit stressful,18.8435,17.193800000000003,2.0,3.2319999999999998,-1.342557625,23.182609348000003
133,Z1,2010,FEMALE,Inactive,53.8158,6.5288,1.0,3.4747000000000003,2.3403302194,45.683762482,Excellent or Very Good,76.4372,4.1053000000000015,1.0,2.9057000000000004,1.0201918824,73.47286612500002,Not at all/not very/a bit stressful,81.15650000000002,4.0726,1.0,3.2319999999999998,1.342557625,76.81739065200001
134,Z1,2010,FEMALE,Inactive,53.8158,6.5288,1.0,3.4747000000000003,2.3403302194,45.683762482,Poor Fair or Good,23.5628,12.196700000000002,1.0,2.9057000000000004,-1.020191882,26.527133875,Extremely/quite a bit stressful,18.8435,17.193800000000003,2.0,3.2319999999999998,-1.342557625,23.182609348000003
135,Z1,2010,FEMALE,Inactive,53.8158,6.5288,1.0,3.4747000000000003,2.3403302194,45.683762482,Poor Fair or Good,23.5628,12.196700000000002,1.0,2.9057000000000004,-1.020191882,26.527133875,Not at all/not very/a bit stressful,81.15650000000002,4.0726,1.0,3.2319999999999998,1.342557625,76.81739065200001
136,Z1,2010,MALE,Active or moderately active,48.7669,8.0173,1.0,3.7605,-2.4089939730000003,57.825864885,Excellent or Very Good,73.5492,5.1648000000000005,1.0,3.6857,0.0204825468,73.473741137,Extremely/quite a bit stressful,18.8753,11.7863,1.0,2.2204,-1.433333635,22.057841146999998
137,Z1,2010,MALE,Active or moderately active,48.7669,8.0173,1.0,3.7605,-2.4089939730000003,57.825864885,Excellent or Very Good,73.5492,5.1648000000000005,1.0,3.6857,0.0204825468,73.473741137,Not at all/not very/a bit stressful,81.1247,3.1107,1.0,2.2204,1.433333635,77.94215885300001
138,Z1,2010,MALE,Active or moderately active,48.7669,8.0173,1.0,3.7605,-2.4089939730000003,57.825864885,Poor Fair or Good,26.4508,14.0503,1.0,3.6857,-0.020482547,26.526258863000002,Extremely/quite a bit stressful,18.8753,11.7863,1.0,2.2204,-1.433333635,22.057841146999998
139,Z1,2010,MALE,Active or moderately active,48.7669,8.0173,1.0,3.7605,-2.4089939730000003,57.825864885,Poor Fair or Good,26.4508,14.0503,1.0,3.6857,-0.020482547,26.526258863000002,Not at all/not very/a bit stressful,81.1247,3.1107,1.0,2.2204,1.433333635,77.94215885300001
140,Z1,2010,MALE,Inactive,51.2331,7.310600000000001,1.0,3.7605,2.4089939733000003,42.174135115,Excellent or Very Good,73.5492,5.1648000000000005,1.0,3.6857,0.0204825468,73.473741137,Extremely/quite a bit stressful,18.8753,11.7863,1.0,2.2204,-1.433333635,22.057841146999998
141,Z1,2010,MALE,Inactive,51.2331,7.310600000000001,1.0,3.7605,2.4089939733000003,42.174135115,Excellent or Very Good,73.5492,5.1648000000000005,1.0,3.6857,0.0204825468,73.473741137,Not at all/not very/a bit stressful,81.1247,3.1107,1.0,2.2204,1.433333635,77.94215885300001
142,Z1,2010,MALE,Inactive,51.2331,7.310600000000001,1.0,3.7605,2.4089939733000003,42.174135115,Poor Fair or Good,26.4508,14.0503,1.0,3.6857,-0.020482547,26.526258863000002,Extremely/quite a bit stressful,18.8753,11.7863,1.0,2.2204,-1.433333635,22.057841146999998
143,Z1,2010,MALE,Inactive,51.2331,7.310600000000001,1.0,3.7605,2.4089939733000003,42.174135115,Poor Fair or Good,26.4508,14.0503,1.0,3.6857,-0.020482547,26.526258863000002,Not at all/not very/a bit stressful,81.1247,3.1107,1.0,2.2204,1.433333635,77.94215885300001
144,Z1,2011,BOTH,Active or moderately active,52.5173,5.2708,1.0,2.7583,-1.35300233,56.24923959500001,Excellent or Very Good,71.13310000000001,3.3101000000000003,1.0,2.3336,-1.423967379,74.45616814899999,Extremely/quite a bit stressful,20.6934,11.4964,1.0,2.3952000000000004,-1.579633113,24.476881621999997
145,Z1,2011,BOTH,Active or moderately active,52.5173,5.2708,1.0,2.7583,-1.35300233,56.24923959500001,Excellent or Very Good,71.13310000000001,3.3101000000000003,1.0,2.3336,-1.423967379,74.45616814899999,Not at all/not very/a bit stressful,79.30660000000002,3.2562,1.0,2.3952000000000004,1.5796331134000001,75.523118378
146,Z1,2011,BOTH,Active or moderately active,52.5173,5.2708,1.0,2.7583,-1.35300233,56.24923959500001,Poor Fair or Good,28.8669,8.0952,1.0,2.3336,1.4239673791,25.543831851,Extremely/quite a bit stressful,20.6934,11.4964,1.0,2.3952000000000004,-1.579633113,24.476881621999997
147,Z1,2011,BOTH,Active or moderately active,52.5173,5.2708,1.0,2.7583,-1.35300233,56.24923959500001,Poor Fair or Good,28.8669,8.0952,1.0,2.3336,1.4239673791,25.543831851,Not at all/not very/a bit stressful,79.30660000000002,3.2562,1.0,2.3952000000000004,1.5796331134000001,75.523118378
148,Z1,2011,BOTH,Inactive,47.48270000000001,5.823600000000001,1.0,2.7583,1.3530023297999998,43.750760405,Excellent or Very Good,71.13310000000001,3.3101000000000003,1.0,2.3336,-1.423967379,74.45616814899999,Extremely/quite a bit stressful,20.6934,11.4964,1.0,2.3952000000000004,-1.579633113,24.476881621999997
149,Z1,2011,BOTH,Inactive,47.48270000000001,5.823600000000001,1.0,2.7583,1.3530023297999998,43.750760405,Excellent or Very Good,71.13310000000001,3.3101000000000003,1.0,2.3336,-1.423967379,74.45616814899999,Not at all/not very/a bit stressful,79.30660000000002,3.2562,1.0,2.3952000000000004,1.5796331134000001,75.523118378
150,Z1,2011,BOTH,Inactive,47.48270000000001,5.823600000000001,1.0,2.7583,1.3530023297999998,43.750760405,Poor Fair or Good,28.8669,8.0952,1.0,2.3336,1.4239673791,25.543831851,Extremely/quite a bit stressful,20.6934,11.4964,1.0,2.3952000000000004,-1.579633113,24.476881621999997
151,Z1,2011,BOTH,Inactive,47.48270000000001,5.823600000000001,1.0,2.7583,1.3530023297999998,43.750760405,Poor Fair or Good,28.8669,8.0952,1.0,2.3336,1.4239673791,25.543831851,Not at all/not very/a bit stressful,79.30660000000002,3.2562,1.0,2.3952000000000004,1.5796331134000001,75.523118378
